"site_id","building_id","floor_id","apartment_id","bfa","room_number","cluster","keep"
11653,18201,48747,"ba9f5f31674cc8fee6d5077092b7b5c8","18201_48747_ba9f5f31674cc8fee6d5077092b7b5c8",3,4958,TRUE
11653,18201,48747,"900219ff6f0da425e7a61bd343b05e77","18201_48747_900219ff6f0da425e7a61bd343b05e77",3,4958,TRUE
11659,18207,48759,"1cb5624632eeadcb679d5371d3a5e1c3","18207_48759_1cb5624632eeadcb679d5371d3a5e1c3",3,4959,TRUE
11659,18207,48761,"3401fd6ee4705b58199074d3ad6e8364","18207_48761_3401fd6ee4705b58199074d3ad6e8364",3,4959,FALSE
11659,18207,48760,"3e8156c13e3b6ebbf0d9f14e3827a755","18207_48760_3e8156c13e3b6ebbf0d9f14e3827a755",3,4959,FALSE
11659,18207,48758,"7182e0ce092c7e9f70725d7c702b6845","18207_48758_7182e0ce092c7e9f70725d7c702b6845",3,4959,FALSE
11659,18207,48759,"f1bbb25e1b66341f21fbe188f75e69a1","18207_48759_f1bbb25e1b66341f21fbe188f75e69a1",3,4960,TRUE
11659,18207,48761,"a1a0d3f27ede89f09dfd978c98006d64","18207_48761_a1a0d3f27ede89f09dfd978c98006d64",3,4960,FALSE
11659,18207,48760,"aecea3b907001401843720da7adbf789","18207_48760_aecea3b907001401843720da7adbf789",3,4960,FALSE
11659,18207,48758,"957d3219400f070f01485a8da86232af","18207_48758_957d3219400f070f01485a8da86232af",3,4960,TRUE
2144,2988,13625,"5c2a8ebc537c697a218cd10bc9c20e50","2988_13625_5c2a8ebc537c697a218cd10bc9c20e50",3,4961,TRUE
2144,2988,13626,"5b324a2a1d6c4bc70d6f98a5dd1b188e","2988_13626_5b324a2a1d6c4bc70d6f98a5dd1b188e",3,4961,FALSE
2144,2988,13627,"b7c0dabccca52cee18fc46e27a6fb4f4","2988_13627_b7c0dabccca52cee18fc46e27a6fb4f4",3,4961,FALSE
11277,17180,45724,"ee65cb9c9e7535fa46f909206b05506b","17180_45724_ee65cb9c9e7535fa46f909206b05506b",3,4962,TRUE
11277,17185,45745,"0bda552fa45edeb40eaa2754963cfa6a","17185_45745_0bda552fa45edeb40eaa2754963cfa6a",3,4962,TRUE
11667,18215,48775,"64e27a75e9dbc30e6ca2d53ef31e18ab","18215_48775_64e27a75e9dbc30e6ca2d53ef31e18ab",3,4963,TRUE
11667,18215,48777,"4cd61834b59f5fb60743db122a9cc06b","18215_48777_4cd61834b59f5fb60743db122a9cc06b",3,4963,TRUE
11667,18215,48778,"16744b3d1a2e830e5749756c4d6e2fa6","18215_48778_16744b3d1a2e830e5749756c4d6e2fa6",3,4963,FALSE
11667,18215,48779,"945dc8daceca0cd080e9207d58ccd8ac","18215_48779_945dc8daceca0cd080e9207d58ccd8ac",3,4963,TRUE
1015,2113,9557,"a9c3cc3a27c407af19ecb5adb4342405","2113_9557_a9c3cc3a27c407af19ecb5adb4342405",3,4964,TRUE
1015,2113,9558,"6fba7b3b08e88d38b408f4d0abbc10ed","2113_9558_6fba7b3b08e88d38b408f4d0abbc10ed",3,4964,TRUE
302,580,2382,"d63e7b3e8ec8345c0ec1e97c03e8cde2","580_2382_d63e7b3e8ec8345c0ec1e97c03e8cde2",3,4965,TRUE
302,581,2386,"133084724e58e998c1cc688b34edc3a8","581_2386_133084724e58e998c1cc688b34edc3a8",3,4965,TRUE
302,580,2383,"47812ebd67540644ba55628fe75ab093","580_2383_47812ebd67540644ba55628fe75ab093",3,4965,TRUE
302,581,2387,"ce73710c628ba22f2c21b2bc3fce47f7","581_2387_ce73710c628ba22f2c21b2bc3fce47f7",3,4965,TRUE
302,580,2384,"314debf4c7e497f6ef18e49a77f817fe","580_2384_314debf4c7e497f6ef18e49a77f817fe",3,4965,TRUE
857,1822,8091,"5ce4a4c1de150a2b3080c9ff718a259f","1822_8091_5ce4a4c1de150a2b3080c9ff718a259f",3,4966,TRUE
857,1822,8093,"b921101fd9df0e2fc5728608d55a3a55","1822_8093_b921101fd9df0e2fc5728608d55a3a55",3,4967,TRUE
857,1822,8094,"2446f8da5fb0d187a28b8c93483752e1","1822_8094_2446f8da5fb0d187a28b8c93483752e1",3,4967,FALSE
857,1822,8095,"31ae160a9474d02ab5c6311feca8682f","1822_8095_31ae160a9474d02ab5c6311feca8682f",3,4967,FALSE
857,1822,8096,"c59c8574b63bcccd454e7b64b05813d9","1822_8096_c59c8574b63bcccd454e7b64b05813d9",3,4967,TRUE
11674,18222,48788,"2ed610c4f4d74bf7c72baeb4a3c86ce7","18222_48788_2ed610c4f4d74bf7c72baeb4a3c86ce7",3,4968,TRUE
11674,18222,48788,"9500618deba542e170b0af685b48a691","18222_48788_9500618deba542e170b0af685b48a691",3,4969,TRUE
11674,18222,48792,"27228f1cb925744a6c4834f812910b85","18222_48792_27228f1cb925744a6c4834f812910b85",3,4970,TRUE
11674,18222,48790,"2a5ac0759ae207609397442388b8a9df","18222_48790_2a5ac0759ae207609397442388b8a9df",3,4970,FALSE
11674,18222,48791,"fbd501ab7daad0a55e4082c21e626b1c","18222_48791_fbd501ab7daad0a55e4082c21e626b1c",3,4970,TRUE
11674,18222,48792,"ccc547b9193d5ec0722fe488222481a5","18222_48792_ccc547b9193d5ec0722fe488222481a5",3,4971,TRUE
11674,18222,48790,"ea0074fece076a3b3c8983500566ae6d","18222_48790_ea0074fece076a3b3c8983500566ae6d",3,4971,TRUE
11674,18222,48791,"b41eaa39c88b8f786b689f9addfc8ca3","18222_48791_b41eaa39c88b8f786b689f9addfc8ca3",3,4971,FALSE
11677,18225,48793,"1e379e6d5912a4220f1bb26ffa36afe0","18225_48793_1e379e6d5912a4220f1bb26ffa36afe0",3,4973,TRUE
11677,18225,48793,"ba7be0996531cdacd8136dcd3bce5343","18225_48793_ba7be0996531cdacd8136dcd3bce5343",3,4973,FALSE
11677,18225,48795,"caccc9e7d774f0a2941dc553ff6f95f5","18225_48795_caccc9e7d774f0a2941dc553ff6f95f5",3,4974,TRUE
11677,18225,48795,"93650e4cac70a93cd6e6c3c59e928b1b","18225_48795_93650e4cac70a93cd6e6c3c59e928b1b",3,4974,TRUE
11680,18228,48797,"a1c4aa315a0385562431a7ecef2b62c0","18228_48797_a1c4aa315a0385562431a7ecef2b62c0",3,4975,TRUE
11680,18228,48796,"d1a332c134d637266ca55e0c0059b221","18228_48796_d1a332c134d637266ca55e0c0059b221",3,4975,TRUE
2111,2974,13558,"f0c1061609127556004612f15292d56b","2974_13558_f0c1061609127556004612f15292d56b",3,4976,TRUE
2111,2974,13559,"994c59b2fcfb80ec04747202134be592","2974_13559_994c59b2fcfb80ec04747202134be592",3,4976,TRUE
2111,2974,13560,"3ecafad6b4fc404c93eb7ed68ef64731","2974_13560_3ecafad6b4fc404c93eb7ed68ef64731",3,4976,FALSE
2111,2974,13561,"e9a96efdd8863e0f6858a29fde2b19bd","2974_13561_e9a96efdd8863e0f6858a29fde2b19bd",3,4976,TRUE
11680,18228,48797,"02990ee7d3807157d506d8c1e39c66f9","18228_48797_02990ee7d3807157d506d8c1e39c66f9",3,4977,TRUE
11680,18228,48796,"fe1ecb1d300b4dd7ee63294dd387ea0c","18228_48796_fe1ecb1d300b4dd7ee63294dd387ea0c",3,4977,TRUE
11680,18228,48799,"bea97d4d6bf8ee2839671295d0b21abe","18228_48799_bea97d4d6bf8ee2839671295d0b21abe",3,4978,TRUE
11680,18228,48799,"e48cb205c83f02bfc5dfbd39c6a92069","18228_48799_e48cb205c83f02bfc5dfbd39c6a92069",3,4979,TRUE
151,318,1294,"2fdf67b8da224d2313bcc9d27b1ede3d","318_1294_2fdf67b8da224d2313bcc9d27b1ede3d",3,4980,TRUE
496,1182,5225,"9085dfde218c688b90cf2cc67e4989b4","1182_5225_9085dfde218c688b90cf2cc67e4989b4",3,4981,TRUE
496,1182,5226,"987165db6c19b7e13fef3e9443ec0ff6","1182_5226_987165db6c19b7e13fef3e9443ec0ff6",3,4981,TRUE
496,1182,5227,"9d38a2d1f0f142ca576f95245f75add2","1182_5227_9d38a2d1f0f142ca576f95245f75add2",3,4981,TRUE
496,1182,5228,"633cb8f2974a0d38d144684ab559d972","1182_5228_633cb8f2974a0d38d144684ab559d972",3,4981,TRUE
537,1232,5483,"a3267fc18a60d372ed2a712718dc0249","1232_5483_a3267fc18a60d372ed2a712718dc0249",3,4982,TRUE
537,1232,5484,"0664c9ccda5141e3a4a5877c226f308e","1232_5484_0664c9ccda5141e3a4a5877c226f308e",3,4982,TRUE
537,1232,5485,"5d6bb41c0259110d45a2f48f46303124","1232_5485_5d6bb41c0259110d45a2f48f46303124",3,4982,FALSE
635,1370,5998,"89a46c03eb669e29023034be2a24c0da","1370_5998_89a46c03eb669e29023034be2a24c0da",3,4983,TRUE
859,1823,10989,"b0b73f0fd7aa35969fe35052f034122c","1823_10989_b0b73f0fd7aa35969fe35052f034122c",3,4984,TRUE
859,1823,10990,"ce7fcb2a988b6fd1b4d1828df292bc4d","1823_10990_ce7fcb2a988b6fd1b4d1828df292bc4d",3,4984,FALSE
859,1823,10991,"3726f29a58ff471ddaf723c7c396fb61","1823_10991_3726f29a58ff471ddaf723c7c396fb61",3,4984,FALSE
859,1823,10992,"2279f9a81bd976520ed234f0a8de8f8f","1823_10992_2279f9a81bd976520ed234f0a8de8f8f",3,4984,TRUE
262,474,1877,"372cc9e5998a0571385ba70425ef6ee8","474_1877_372cc9e5998a0571385ba70425ef6ee8",3,4985,TRUE
262,474,1878,"051701a2c4f3f8fe61e51ca8e76e7a95","474_1878_051701a2c4f3f8fe61e51ca8e76e7a95",3,4985,TRUE
262,474,1878,"03e8ebf75fc25435a380996aa7c7f0a7","474_1878_03e8ebf75fc25435a380996aa7c7f0a7",3,4985,TRUE
859,1823,10989,"e2309dff250b475ec2ff4bfea9a07c32","1823_10989_e2309dff250b475ec2ff4bfea9a07c32",3,4986,TRUE
859,1823,10990,"d962c7573e14faa2d71f2d4f9abc5da6","1823_10990_d962c7573e14faa2d71f2d4f9abc5da6",3,4986,FALSE
859,1823,10991,"d7d2307b42d79528343936ccb6e4e341","1823_10991_d7d2307b42d79528343936ccb6e4e341",3,4986,TRUE
859,1823,10992,"8e74a2786691edc454d72f5fbcf55ed1","1823_10992_8e74a2786691edc454d72f5fbcf55ed1",3,4986,TRUE
1000,2082,9383,"24d63d7976fc1d1d89f3a57e124f8257","2082_9383_24d63d7976fc1d1d89f3a57e124f8257",3,4987,TRUE
859,1823,10989,"e41f60c0cce10f2c06f1af0de026ff5f","1823_10989_e41f60c0cce10f2c06f1af0de026ff5f",3,4988,TRUE
859,1823,10990,"626afda54c17bed075dd4d1399744f62","1823_10990_626afda54c17bed075dd4d1399744f62",3,4988,FALSE
859,1823,10991,"cd162f60f7b8e1982ecf9bb7b29a94f3","1823_10991_cd162f60f7b8e1982ecf9bb7b29a94f3",3,4988,TRUE
859,1823,10992,"213f3915dc95d905e7ad30c4b02c83bb","1823_10992_213f3915dc95d905e7ad30c4b02c83bb",3,4988,TRUE
11683,18231,48801,"6bbab27ab57c474250136bc42f81c4e9","18231_48801_6bbab27ab57c474250136bc42f81c4e9",3,4989,TRUE
11683,18231,48803,"201c6d9583f58b39c27002dcd711b5ee","18231_48803_201c6d9583f58b39c27002dcd711b5ee",3,4990,TRUE
11683,18231,48801,"a9582d3e775bd6e1b2d428edd14e7247","18231_48801_a9582d3e775bd6e1b2d428edd14e7247",3,4990,TRUE
11683,18231,48803,"14f89cf499c5a039056a0581ed7fc150","18231_48803_14f89cf499c5a039056a0581ed7fc150",3,4991,TRUE
11683,18231,48801,"c6b6a5af8de0204ef8b4572a64ddc11b","18231_48801_c6b6a5af8de0204ef8b4572a64ddc11b",3,4991,FALSE
11683,18231,48804,"6b55584969b39c847fb9c491c68a7afb","18231_48804_6b55584969b39c847fb9c491c68a7afb",3,4991,TRUE
11683,18231,48803,"5475ff1ba8e150df937355cdabc44bc1","18231_48803_5475ff1ba8e150df937355cdabc44bc1",3,4992,TRUE
11683,18231,48804,"b1dfacb213c38bf27c1701df1be151e5","18231_48804_b1dfacb213c38bf27c1701df1be151e5",3,4992,TRUE
485,1148,5070,"b9841e08e33aa78cdfac9b75fafe6e2c","1148_5070_b9841e08e33aa78cdfac9b75fafe6e2c",3,4993,TRUE
485,1148,5071,"cdb4bb7eaddbe96324d95af7fa96aca3","1148_5071_cdb4bb7eaddbe96324d95af7fa96aca3",3,4993,FALSE
485,1148,5072,"ed10cee20800b52f564bf7b8a09f5c81","1148_5072_ed10cee20800b52f564bf7b8a09f5c81",3,4993,TRUE
859,1824,11060,"fea8bc494df647c81b5c0cc6870c7eda","1824_11060_fea8bc494df647c81b5c0cc6870c7eda",3,4994,TRUE
859,1824,11061,"24f03455f647b95ce75f6f1ba5f271e7","1824_11061_24f03455f647b95ce75f6f1ba5f271e7",3,4994,FALSE
859,1824,11062,"4c551b953aef8d09ba4d424150e4aefa","1824_11062_4c551b953aef8d09ba4d424150e4aefa",3,4994,TRUE
859,1824,11063,"e6f4eb87b989165509c1bfcf490ef629","1824_11063_e6f4eb87b989165509c1bfcf490ef629",3,4994,TRUE
11696,18244,48836,"d9e8c9235f2aac0abe6f8bc9eb361eba","18244_48836_d9e8c9235f2aac0abe6f8bc9eb361eba",3,4995,TRUE
11696,18244,48837,"c9765ffedd96598e29392ac003281a28","18244_48837_c9765ffedd96598e29392ac003281a28",3,4996,TRUE
11696,18244,48838,"47c07f94a2e215c96b7fc4c049eb79f5","18244_48838_47c07f94a2e215c96b7fc4c049eb79f5",3,4996,TRUE
973,2042,9117,"91aedb9c867196105bd697500af56e93","2042_9117_91aedb9c867196105bd697500af56e93",3,4997,TRUE
973,2044,9128,"3034017597c6758adca546bcbc48e4a3","2044_9128_3034017597c6758adca546bcbc48e4a3",3,4997,TRUE
973,2042,9118,"2b5d42352a7c7a87a6a693b00389b53f","2042_9118_2b5d42352a7c7a87a6a693b00389b53f",3,4997,FALSE
270,486,1931,"d78a7895c091864fcd44e923f02960a7","486_1931_d78a7895c091864fcd44e923f02960a7",3,4998,TRUE
270,486,1931,"d0d08532a12f2e9e396e97c3bb78cfe4","486_1931_d0d08532a12f2e9e396e97c3bb78cfe4",3,4998,TRUE
270,486,1932,"e5e4a6d97b78c83801547e3815973ad5","486_1932_e5e4a6d97b78c83801547e3815973ad5",3,4998,FALSE
270,486,1932,"bd59b498c2e92d6f3432a8f3a693cc0a","486_1932_bd59b498c2e92d6f3432a8f3a693cc0a",3,4998,FALSE
270,486,1933,"82cde09c71d13add86665f685beeff6a","486_1933_82cde09c71d13add86665f685beeff6a",3,4998,FALSE
270,486,1933,"ae66420f9d06bf4036e3b07dc0e6cd69","486_1933_ae66420f9d06bf4036e3b07dc0e6cd69",3,4998,FALSE
862,1825,8110,"56e4a23177d1f17b2c377ba4761b9f8c","1825_8110_56e4a23177d1f17b2c377ba4761b9f8c",3,4999,TRUE
862,1825,8110,"66b51dddea6512c5621518a837b8e937","1825_8110_66b51dddea6512c5621518a837b8e937",3,4999,FALSE
862,1825,8113,"c2c063833c3a1adf0220e5dca4b15e68","1825_8113_c2c063833c3a1adf0220e5dca4b15e68",3,5000,TRUE
862,1825,8114,"d19c8964e65a59e52d7cdfa64755f8d3","1825_8114_d19c8964e65a59e52d7cdfa64755f8d3",3,5000,TRUE
862,1825,8113,"d283ccc5c13ba3eb2e667587e344dc97","1825_8113_d283ccc5c13ba3eb2e667587e344dc97",3,5001,TRUE
862,1825,8114,"7bf12233811ef113ddbacd2f58b520c2","1825_8114_7bf12233811ef113ddbacd2f58b520c2",3,5001,TRUE
11704,18259,48969,"f1685a5ba096614d80469445bcb2ccd1","18259_48969_f1685a5ba096614d80469445bcb2ccd1",3,5002,TRUE
11704,18262,48977,"2ce9a50a124ebfe06d8e99ccddf8ab3f","18262_48977_2ce9a50a124ebfe06d8e99ccddf8ab3f",3,5002,FALSE
11704,18258,48966,"5d8ea4d247e12906943a0bc451b20bad","18258_48966_5d8ea4d247e12906943a0bc451b20bad",3,5002,FALSE
11704,18260,48974,"5c5de22136f3f52e0a47583ef072b314","18260_48974_5c5de22136f3f52e0a47583ef072b314",3,5002,TRUE
11704,18259,48971,"93fa573e23ee8221e92df2dc1cfcd932","18259_48971_93fa573e23ee8221e92df2dc1cfcd932",3,5002,FALSE
11704,18262,48976,"70d1ef231efba9e2523da5073fd131eb","18262_48976_70d1ef231efba9e2523da5073fd131eb",3,5002,FALSE
11704,18258,48967,"2d99bed1b363e982c9427375699f25a0","18258_48967_2d99bed1b363e982c9427375699f25a0",3,5002,FALSE
11704,18260,48973,"7def6fc47392a91b778f7a4f04953d1e","18260_48973_7def6fc47392a91b778f7a4f04953d1e",3,5002,FALSE
11704,18259,48970,"9bcfd729f28fa90c83f1e08d6ff98ada","18259_48970_9bcfd729f28fa90c83f1e08d6ff98ada",3,5002,TRUE
11704,18262,48975,"4bacf8db6aec51245fa8062991a8cee5","18262_48975_4bacf8db6aec51245fa8062991a8cee5",3,5002,FALSE
11704,18258,48968,"c37eb769d3c3a1d050eb4739762d40fa","18258_48968_c37eb769d3c3a1d050eb4739762d40fa",3,5002,FALSE
11704,18260,48972,"6b71813b608a2c01f7c0b305e3f8cb82","18260_48972_6b71813b608a2c01f7c0b305e3f8cb82",3,5002,TRUE
1090,2221,10316,"1a0cab98bb410dce85285e2fe1ad2cc3","2221_10316_1a0cab98bb410dce85285e2fe1ad2cc3",3,5003,TRUE
1090,2221,10317,"7160471c4fdd224cc28ea8d5827ccb06","2221_10317_7160471c4fdd224cc28ea8d5827ccb06",3,5003,TRUE
11706,18263,48979,"0de2ab5cd2dd8284ef67691be477bcc8","18263_48979_0de2ab5cd2dd8284ef67691be477bcc8",3,5004,TRUE
11706,18263,48981,"a882c80f6edc1b2c22fcfa609288c74a","18263_48981_a882c80f6edc1b2c22fcfa609288c74a",3,5005,TRUE
11706,18263,48980,"0611092015410559988aa4d200de13ec","18263_48980_0611092015410559988aa4d200de13ec",3,5005,TRUE
416,1059,4629,"a8f35ca15c543b1d76437f47f47e1b23","1059_4629_a8f35ca15c543b1d76437f47f47e1b23",3,5006,TRUE
11485,17989,47871,"0558940a9f5347fc215590b10bcbb521","17989_47871_0558940a9f5347fc215590b10bcbb521",3,5007,TRUE
11711,18268,48992,"22ab0dd7815a81b6d52763447a008c0e","18268_48992_22ab0dd7815a81b6d52763447a008c0e",3,5008,TRUE
11711,18268,48990,"96e65911bdc570194bb2508fcc3a2cc3","18268_48990_96e65911bdc570194bb2508fcc3a2cc3",3,5008,TRUE
11711,18268,48991,"0da7626fa13b79bf5efabf0aa5a47794","18268_48991_0da7626fa13b79bf5efabf0aa5a47794",3,5008,FALSE
11711,18268,48993,"9c11e3961de65ec024c53da67e26805b","18268_48993_9c11e3961de65ec024c53da67e26805b",3,5009,TRUE
11711,18268,48993,"e4f79d1ea970e3d2aab70374e01e8884","18268_48993_e4f79d1ea970e3d2aab70374e01e8884",3,5009,TRUE
969,2040,9093,"c6646f13cd711ff46c8ab33da1a6bb40","2040_9093_c6646f13cd711ff46c8ab33da1a6bb40",3,5010,TRUE
969,2040,9094,"209a7ae0ec71c79ada455fece8884103","2040_9094_209a7ae0ec71c79ada455fece8884103",3,5010,FALSE
969,2040,9095,"4c7462a78983fd9134e8367e5d557add","2040_9095_4c7462a78983fd9134e8367e5d557add",3,5010,FALSE
969,2040,9096,"e9bff93d64ab03ef52a1fb5d6b24ad56","2040_9096_e9bff93d64ab03ef52a1fb5d6b24ad56",3,5010,FALSE
969,2040,9097,"5ddd352566378cb40029a2ea678adced","2040_9097_5ddd352566378cb40029a2ea678adced",3,5010,FALSE
969,2040,9098,"13bd8578c9f460a6f3929c32e196591f","2040_9098_13bd8578c9f460a6f3929c32e196591f",3,5010,FALSE
969,2040,9099,"04e00d737b1f5af4e3604014bfe2bdc4","2040_9099_04e00d737b1f5af4e3604014bfe2bdc4",3,5010,FALSE
11712,18269,48999,"90ef9dbadd510da720067211afee0ed7","18269_48999_90ef9dbadd510da720067211afee0ed7",3,5011,TRUE
11712,18269,48996,"a82c67ae276f7d11774226439d5ef406","18269_48996_a82c67ae276f7d11774226439d5ef406",3,5011,FALSE
11712,18269,48998,"1aab11b92efc3e91fb512f6fd9921101","18269_48998_1aab11b92efc3e91fb512f6fd9921101",3,5011,FALSE
11712,18269,48997,"83ea81a1f9cb5cd84ade5a079de26078","18269_48997_83ea81a1f9cb5cd84ade5a079de26078",3,5011,TRUE
861,1827,8106,"17df667c36b7dbd771b8f1a7e47ee282","1827_8106_17df667c36b7dbd771b8f1a7e47ee282",3,5012,TRUE
861,1827,8107,"73313faf7daffcbaa3a9047ef8e70717","1827_8107_73313faf7daffcbaa3a9047ef8e70717",3,5012,FALSE
861,1827,8108,"ba298c036cfe0ee029a2bdf5578fcd45","1827_8108_ba298c036cfe0ee029a2bdf5578fcd45",3,5012,FALSE
861,1827,8109,"14072a232cc861e6e744b85dfd37ae6f","1827_8109_14072a232cc861e6e744b85dfd37ae6f",3,5012,TRUE
861,1827,8106,"7253acf4edff7f2ff99583fa94cfc0e7","1827_8106_7253acf4edff7f2ff99583fa94cfc0e7",3,5013,TRUE
861,1827,8107,"fdc1ed7e1086fb574fa163033fc244c8","1827_8107_fdc1ed7e1086fb574fa163033fc244c8",3,5013,FALSE
861,1827,8108,"07770b4ad78b6ed82723e8b49e52be42","1827_8108_07770b4ad78b6ed82723e8b49e52be42",3,5013,TRUE
861,1827,8109,"b1c01f42d743076daf6e96c6ddb29503","1827_8109_b1c01f42d743076daf6e96c6ddb29503",3,5013,FALSE
11712,18271,49003,"2a1e829e934a10d684b7431b0b2185d8","18271_49003_2a1e829e934a10d684b7431b0b2185d8",3,5014,TRUE
11712,18271,49000,"411636445ea48c8b16c75d136649b114","18271_49000_411636445ea48c8b16c75d136649b114",3,5014,TRUE
11712,18271,49001,"b17779039d16f11a3c588601d75c99d0","18271_49001_b17779039d16f11a3c588601d75c99d0",3,5014,TRUE
11712,18271,49002,"92ecffbc6426e0c91fb741ff2df46bab","18271_49002_92ecffbc6426e0c91fb741ff2df46bab",3,5014,TRUE
11719,18277,49019,"f22f328bf9e097f77254d25c044e54bd","18277_49019_f22f328bf9e097f77254d25c044e54bd",3,5015,TRUE
973,2044,9127,"4926061253f06f5c664b74d750125a0e","2044_9127_4926061253f06f5c664b74d750125a0e",3,5016,TRUE
973,2044,9128,"90351950cde56aa744c12139d88fe9b8","2044_9128_90351950cde56aa744c12139d88fe9b8",3,5016,FALSE
973,2042,9119,"81b54a2129889397452d2836b9b87e69","2042_9119_81b54a2129889397452d2836b9b87e69",3,5016,TRUE
11719,18277,49022,"51dfb5d0d8ff7d887fbb4d59c8964e75","18277_49022_51dfb5d0d8ff7d887fbb4d59c8964e75",3,5017,TRUE
863,1828,8111,"29fa813e694f677a27851fe95a3b9496","1828_8111_29fa813e694f677a27851fe95a3b9496",3,5018,TRUE
863,1828,8111,"d862131b28938fd87994f37515c89559","1828_8111_d862131b28938fd87994f37515c89559",3,5018,TRUE
863,1828,8115,"65c6b5bb50de763c62f4c2b4ce9a6930","1828_8115_65c6b5bb50de763c62f4c2b4ce9a6930",3,5019,TRUE
863,1828,8115,"b337a76a37a134000b26f11ecde61db0","1828_8115_b337a76a37a134000b26f11ecde61db0",3,5019,FALSE
863,1828,8116,"ef0a7c0d61d02bbc37814555ea8f1251","1828_8116_ef0a7c0d61d02bbc37814555ea8f1251",3,5019,FALSE
863,1828,8116,"e0572c8338fd81d94e80f81fbf81b7ac","1828_8116_e0572c8338fd81d94e80f81fbf81b7ac",3,5019,FALSE
863,1828,8117,"a7af414da53d8a08698e6b58cfb0b301","1828_8117_a7af414da53d8a08698e6b58cfb0b301",3,5019,TRUE
863,1828,8117,"5aa63e032439e8fd3a7659a836cd13af","1828_8117_5aa63e032439e8fd3a7659a836cd13af",3,5019,FALSE
864,1829,8119,"a7c5e5e6c851faf0710e9aad67ea2cb6","1829_8119_a7c5e5e6c851faf0710e9aad67ea2cb6",3,5020,TRUE
864,1829,8120,"a75d8c6f51d6f7a230f34840917a8f47","1829_8120_a75d8c6f51d6f7a230f34840917a8f47",3,5020,TRUE
864,1829,8121,"e609a388cde29e3ac3bc7581ddc61d37","1829_8121_e609a388cde29e3ac3bc7581ddc61d37",3,5020,FALSE
864,1829,8122,"e1f006cd737e5e05fedf501e3904e092","1829_8122_e1f006cd737e5e05fedf501e3904e092",3,5020,TRUE
864,1829,8123,"225bac1a90d536b8fdf06011a2d1d2ca","1829_8123_225bac1a90d536b8fdf06011a2d1d2ca",3,5020,TRUE
864,1829,8124,"9ae94c4fa504cbb8df8cb9ac95decbd5","1829_8124_9ae94c4fa504cbb8df8cb9ac95decbd5",3,5021,TRUE
866,1830,8125,"f1d9bbecc712299965bb7bde73361af0","1830_8125_f1d9bbecc712299965bb7bde73361af0",3,5022,TRUE
866,1830,8126,"86266c1ca92b89f62be82e681de87c22","1830_8126_86266c1ca92b89f62be82e681de87c22",3,5023,TRUE
866,1830,8127,"c9fc21c2060e594647e14bb8876627b6","1830_8127_c9fc21c2060e594647e14bb8876627b6",3,5023,FALSE
866,1830,8128,"67f74996fa3cc734ef3adee8f761bd48","1830_8128_67f74996fa3cc734ef3adee8f761bd48",3,5023,TRUE
866,1830,8129,"eb73533bac44d5619256e5286320c8f0","1830_8129_eb73533bac44d5619256e5286320c8f0",3,5023,FALSE
866,1830,8126,"8988513a2562e539c2efee9a681a174b","1830_8126_8988513a2562e539c2efee9a681a174b",3,5024,TRUE
866,1830,8127,"7b0a09336138fa8153601326165fc302","1830_8127_7b0a09336138fa8153601326165fc302",3,5024,FALSE
866,1830,8128,"7620dbb309a6947a11784da3801ea24a","1830_8128_7620dbb309a6947a11784da3801ea24a",3,5024,FALSE
866,1830,8129,"57581cbbe10d9fe0d9e0e8be325b3547","1830_8129_57581cbbe10d9fe0d9e0e8be325b3547",3,5024,FALSE
867,1831,8133,"4a6fae655a76907b98475293019f683f","1831_8133_4a6fae655a76907b98475293019f683f",3,5025,TRUE
933,1966,8619,"c8c00850a844826aaaaa6952f05033e7","1966_8619_c8c00850a844826aaaaa6952f05033e7",3,5026,TRUE
933,1966,8620,"f854410b1da46d52a080614976c954c5","1966_8620_f854410b1da46d52a080614976c954c5",3,5026,FALSE
933,1966,8621,"54280ac3c18a71e44cbf7a6bc9a71978","1966_8621_54280ac3c18a71e44cbf7a6bc9a71978",3,5026,FALSE
933,1966,8622,"c5ee01c8592c6238db04da4b85950fc7","1966_8622_c5ee01c8592c6238db04da4b85950fc7",3,5026,TRUE
933,1966,8623,"58cb6a7c51903f75ec962342b94e9b2e","1966_8623_58cb6a7c51903f75ec962342b94e9b2e",3,5026,FALSE
865,1832,30602,"88efadd492abe930aabb0c75ae161727","1832_30602_88efadd492abe930aabb0c75ae161727",3,5027,TRUE
865,1833,30665,"d9cda365383d7f6512dbd1216a2a2e90","1833_30665_d9cda365383d7f6512dbd1216a2a2e90",3,5029,TRUE
1086,2214,10126,"33ae5016bb983121872fa3c545d79cb0","2214_10126_33ae5016bb983121872fa3c545d79cb0",3,5030,TRUE
865,1833,30666,"a21bccc7dd1ee1bf52b7e5e5d3208d09","1833_30666_a21bccc7dd1ee1bf52b7e5e5d3208d09",3,5031,TRUE
865,1833,30667,"41edfc4ecc07bfb8ab4164e943c4920c","1833_30667_41edfc4ecc07bfb8ab4164e943c4920c",3,5031,FALSE
865,1833,30668,"d43a4014f23a4679fa60fe9c855c1f5f","1833_30668_d43a4014f23a4679fa60fe9c855c1f5f",3,5031,FALSE
865,1833,30669,"44671b8769dfc179f476a5fa1c88b728","1833_30669_44671b8769dfc179f476a5fa1c88b728",3,5031,TRUE
