id,number_of_rooms,corridor_area_ratio,largest_room_sunlight,largest_room_noise,largest_room_kitchen_distance,kitchen_sunlight,has_second_bathroom,bathroom_has_window,has_loggia,has_balcony
2072_9286_51dfa00c7e1bea04ed0d239ae14cdb49,4.0,0.1453800947844559,0.9868868688915158,44.80779898828835,3.5,5.141549956467414,1,0,0,1
2072_9286_5a5f1c4d38cab0a118c7b456b0d7abcc,4.0,0.0630454455818184,1.2246811913614382,50.9655206774445,2.75,3.778909881909689,1,1,0,1
2073_9293_23fcee876dc2142dee11ee6f48d9ddb2,2.0,0.1125430901177315,0.7496269326555927,57.448232575080254,4.25,1.2643677054180038,0,1,0,1
2073_9293_6e03f36de6e5073fc4e4e17e56bf6a2d,2.0,0.1123729082496423,0.5964708083489046,58.193660946483,4.0,1.6817099576195085,0,1,0,1
2073_9293_7d24a9d5056464e00eac64507883472a,4.0,0.0928672665178394,0.2039391286247456,57.24884762763431,1.75,0.7495068928433795,0,1,0,1
2073_9293_9192a861c4cb56d24322ec057bb706b7,3.0,0.1422211931638091,0.3282966493795974,56.71946533308992,3.25,2.330027475953103,0,1,0,1
2073_9293_c1a90ebaf4b258f059287ff0e908d8b9,3.0,0.1125122724585483,0.6990573358024617,57.80319878557085,2.25,1.2600401383307238,0,1,0,1
2073_9293_e8eeee0ade06dd0abb7f94c5bb896076,3.0,0.1269133069242652,0.3850839387503407,57.40065463834528,3.25,0.8309994786977767,0,1,0,1
2073_9293_f7d7524efd905cc02d3eeea43365fe13,3.0,0.1404187592796774,0.5885679115871483,55.7826323470219,2.75,0.9202280603349214,0,1,0,1
2073_9294_0a1a4ef15245c9caa8d6b23343546624,2.0,0.1123729082496423,0.7698387181762629,58.24610816635705,4.0,2.45740499926938,0,1,0,1
2073_9294_bd39c7be433d9f33ae59716e9b92173c,3.0,0.142221193163809,0.5085566265208676,56.76969274151583,3.25,2.5296435993578696,0,1,0,1
2073_9295_67503615657645ba40d2bca6e380e5db,4.0,0.0928672665178394,0.6494058664121911,57.23787481495343,1.75,0.6331872865557671,0,1,0,1
2073_9295_78285cd6fae82e107f6ef1bcf9407c19,2.0,0.1125430901177315,0.9220879891298674,57.41653951142,4.25,2.6504458652602296,0,1,0,1
2073_9295_b0275662768ce404e6444b69682ab379,3.0,0.1404187592796774,0.8870476261722557,55.749361945618425,2.75,0.808826514416271,0,1,0,1
2073_9296_01c43c00f5560a8428c33ae404116a03,2.0,0.1123729082496423,0.965216124968086,57.95623182886985,4.0,5.074962145752379,0,1,0,1
2073_9296_03606b11f845c8717decd95373fceed0,3.0,0.1125122724585483,0.9922726166420476,57.55265145671135,2.25,2.292063953975836,0,1,0,1
2073_9296_3426a6ecbe64f0c761d384d0b6ec162f,4.0,0.0928672665178394,1.3353054307818946,57.02813348248348,1.75,1.3254272573524053,0,1,0,1
2073_9296_4bd1fe04f173e93e778de125a173d561,3.0,0.142221193163809,1.411752774124818,56.488950347545696,3.25,3.718900740146637,0,1,0,1
2073_9296_7f30da28bc4dda44dfcc7c2d037e2dda,3.0,0.1269133069242652,1.3119171112649743,57.180238352786105,3.25,1.6775612591041464,0,1,0,1
2073_9296_ac1c92d2da24aae796d5813a339bda76,3.0,0.1404187592796774,1.5084957129861722,55.538511162643374,2.75,1.9144234359264376,0,1,0,1
2073_9296_cbc17aeba6b1f516cd1aa58b4f062f96,2.0,0.1125430901177315,0.9809628896654622,57.21607797420985,4.25,4.719871762726041,0,1,0,1
2074_9297_6b29e97e54dbfa1383cb17488bfceb63,5.0,0.0663446564365505,0.8230319875979524,60.203147677469154,1.5,1.5627660966581771,0,1,1,1
2074_9297_93cc55b1098fe5c3ab8323a18c17ad11,2.0,0.1282143103519572,0.6197770228795174,58.54645441442785,3.25,1.3112659669584703,0,1,1,1
2074_9298_6e391e14d1a1f65e1ac6b45b63e66a9e,4.0,0.0807197552141006,0.8447936115363603,60.2240647993346,1.5,1.5621019287241835,0,1,1,1
2074_9298_7b63e843dfa9320fe9f3976fee77f213,3.0,0.100037133620434,0.6297214031182655,58.30653828157104,3.25,1.4367916120423212,0,1,1,1
2074_9299_3480d0bd5a1e9e36872b5355e11e8176,4.0,0.0807197552141006,0.8864283054025824,60.151139048921344,1.5,1.5812365710735323,0,1,1,1
2075_9300_76bd192094361f9df2a596daacd14dde,3.0,0.1078857861969886,0.6548940411876241,33.71531439639958,0.25,0.6576563856667942,0,0,1,1
2075_9300_80dbe51044e0d163359a305a15054839,4.0,0.1045209042699691,0.7168535259383731,32.74432637320203,0.25,0.5805741308463948,1,0,1,1
2075_9300_d3908967749191a2e277afc0e3ecb156,3.0,0.1098980995885715,0.7015201449611532,35.74832345984845,0.25,0.697519480354256,0,1,1,1
2075_9300_f93a330f0ee8dc2bd1daed0471211ef1,2.0,0.0694323018317651,0.6992942526548367,34.7168198166229,0.25,0.5700700378252399,0,0,1,1
2075_9302_3567cf6114af3f328d4fa70b4dadb91c,3.0,0.1098980995885715,1.290977584018292,35.736441966555425,0.25,1.2028948888182631,0,1,1,1
2075_9302_93a0b2c0b6a8b4386c6b9961c2c21704,2.0,0.0694323018317651,1.2257499543108112,34.70660730062142,0.25,0.7871492248442437,0,0,1,1
2075_9302_c6995b68abf728355d749dd2e44b074b,4.0,0.1045209042699691,1.3083906042891016,32.737700846168025,0.25,0.837629964782132,1,0,1,1
2075_9302_d9a0159800106a0073768acd17cf399b,3.0,0.1078857861969886,1.1783240153275811,33.708247499550026,0.25,1.2080664709210396,0,0,1,1
2076_9303_938cb3f4fc8c79a69d300409ccdc58f4,2.0,0.1473339987785602,0.3186608190477522,45.89050382998365,4.25,2.60044431189696,1,0,0,1
2076_9303_95225f182900341bafea797ffa6a60af,4.0,0.0971824579764273,0.4512027990736744,48.47332536898388,4.25,2.125252341230711,0,1,0,1
2076_9305_16634617bab01117521cb3229a62ddda,3.0,0.097044789450167,1.06197881462423,48.48432634576655,4.25,2.220651812023586,0,1,0,1
2076_9305_f7a6066e6a0136bddcc2a1c5dad3b258,2.0,0.1467749782908923,0.6838901193147535,45.9151456075163,4.0,2.8769491480456457,1,1,0,1
2076_9306_13b1a5c81957e254b13e4082bbcda194,3.0,0.138665386284158,0.7293942251994231,45.44151184647895,4.5,2.871120946274864,1,1,0,0
2076_9306_af92f0d6c83d60fc26aceda92375754d,2.0,0.1128895761503757,0.5066174197814471,49.00756841050468,2.25,2.241205374399822,0,1,0,1
2076_9507_b875a6c37319edb42ebec64d606155b4,3.0,0.1208307187593359,0.4096201007339139,46.04421836847808,4.5,2.7605573948886666,1,1,0,1
2076_9507_cb3d40a667d1e3545857a8edc5c503cb,3.0,0.1203200131298465,0.6635201099694016,48.86660624454446,4.25,2.16847703854243,0,1,0,1
2078_9357_394d67c49f0f14102cc1438f7ab296ed,4.0,0.1382331995149589,0.5045312824820289,58.49519618127252,1.25,2.566614712278048,1,1,1,0
2078_9357_97e9dceb9e659b296575e2397bdd7c46,2.0,0.1432141177090667,1.469243450793337,47.258642142618,0.25,0.3303877928604681,0,1,1,0
2078_9357_c768bd9eaf276de090ffd382f2273310,4.0,0.1671106025981091,0.9456938074712504,54.60411463004084,0.25,1.577080744836066,1,0,0,1
2078_9358_e1756cd98f25bbba72cc38186c6852cb,4.0,0.1382331995149589,0.6196782386200382,58.40782876430043,1.25,3.10738875799709,1,1,1,0
2078_9359_527834068f1ba7a5eabd65d09b95f132,4.0,0.1671106025981091,1.1550424780761472,54.47682505538815,0.25,1.7068724061052007,1,1,0,1
2078_9359_bb41381e065b6a14be1550cfa75ebd76,2.0,0.1432141177090667,1.8202899082094508,47.103207522229305,0.25,0.5883796165386835,0,1,1,0
2079_9338_af12043edda40044f82ef74e56f7f8b3,1.0,0.1028923490391358,0.0928619372741244,31.15974358040813,0.25,0.0,0,0,0,1
2079_9338_da800d53c0e18dfea180f69815163474,3.0,0.1382500471405519,0.1109992454208728,22.510754503513706,8.5,0.5347345827354327,0,0,0,0
2079_9338_f001ee8c8d264641f11ee69c3d633de5,2.0,0.1238242856232845,0.0455408263012094,31.59771802109045,1.75,2.220275501410167,0,1,1,1
2079_9338_f18234fed26e113c3f872412d687bdea,1.0,0.1821440447318711,0.1794855359503067,40.17780195815605,1.5,1.328024104237557,0,1,0,1
2079_9340_1669175f1c320d8b6a6d204cdf6defab,2.0,0.0,0.3162770849326569,43.19169292259127,0.25,0.0,0,0,0,1
2079_9340_210fd52cae0a19326a15e889159aba7b,2.0,0.0,0.365827172080033,45.0326955011338,0.25,0.0527579315110213,0,0,0,1
2079_9340_66ce9bda5c84734eaac31143d37de81d,2.0,0.0,0.3255457008348309,42.42375520116148,0.25,0.0,0,0,1,0
2079_9340_cde995f3b5ed9887850828e17456109e,2.0,0.0,0.4919472348937483,29.3895849625076,0.25,0.1021953215822577,0,1,0,1
2079_9340_e397c0c47712f56ac45c3c7a924df2fa,1.0,0.1821440756506326,0.3517279388891957,40.6253964128189,1.5,1.523405890497895,0,1,0,1
2079_9341_3d9a01bf86e088c929c83ef4fdaee39c,1.0,0.1821440756506326,0.5254499932783914,40.28983618170363,1.5,1.583690728578302,0,1,0,1
2079_9341_7b493da4c53bca68e521e860ec3660ae,2.0,0.0,0.5083124567113697,44.373078154678176,0.25,0.0625471297858489,0,0,0,1
2079_9341_a71e3b5552e8f98e4df8c8c9d4e88d52,1.0,0.1010885571332931,0.2337557283652865,31.009304809603027,1.0,0.0,0,0,0,1
2079_9341_ecd9269479189f3c3498ee707f90c068,2.0,0.0,0.4787475136130452,41.8766908307841,0.25,0.0080348515896022,0,0,0,1
2079_9342_2f5fa4430af852a9d91bd5e4e4b44943,2.0,0.0,0.6801623364021601,41.04088090880936,0.25,0.1054165552680691,0,0,0,1
2079_9342_320c6f7ff8ef8137a571fa5cf876eb5d,2.0,0.0,0.8534303318788619,29.2708837860354,0.25,0.2432912699878216,0,1,0,1
2079_9342_329b3f25281b8087d0e416daea42a679,1.0,0.1821440756506326,1.1038967022658843,39.505004446038924,1.5,1.6089321052034686,0,1,0,1
2079_9342_5fd3777ee352ca3f5d318338b7d10043,1.0,0.1010885571332931,0.760299773483005,30.87219137029555,1.0,0.0,0,0,0,1
2079_9342_8d6ec03cc1bd84d80cfcd6b57bf72415,2.0,0.0,0.717761822044379,43.22067373839565,0.25,0.1582687428841988,0,0,0,1
2079_9342_a22483e63f747edc5adae62ea2abea43,1.0,0.1019155239574677,0.5946198947080893,31.060132673997103,0.75,0.0,0,0,0,1
2079_9342_b971f5b8b1ec0bbca3097858792ac9f4,2.0,0.0,0.6978272221752001,40.8686957554266,0.25,0.1214055728374256,0,0,0,1
2079_9342_ce6ca4350e795e848be95df3f71567e4,2.0,0.1238243364670888,0.2756370550597155,31.35972335788565,1.5,2.4709846335980625,0,1,1,1
2080_9353_cbced27932c0a6c68fd36d6ab382a6e1,3.0,0.1417330438963343,0.419097081798424,53.41184125634402,0.25,1.9546298434336995,0,1,0,1
2080_9353_d22ec89a5764044bccb8a43a072b45e8,4.0,0.0655160393967238,0.5453842434908468,40.2756122420464,0.25,1.6216230839490886,1,1,0,1
2080_9353_f0fb96c300c50890c3bdd8257545208f,2.0,0.040686156982194,0.8721704856348914,41.49306578112035,0.25,0.4924157446043357,0,0,0,1
2080_9354_d89fff53ae004dc17add75155cf64229,4.0,0.0655160393967238,0.6830043760940758,40.3259764312814,0.25,1.8858581384023037,1,1,0,1
2080_9355_e9074db18bd3b4a44f94067e06abafce,4.0,0.0655160393967238,0.8434394649465515,40.2671825299957,0.25,2.047204100423388,1,1,0,1
2080_9356_52db8060882e670ebbc4eb200a5e26ed,3.0,0.1417330438963343,0.8383296444797368,53.36105789324665,0.25,2.5384359475639124,0,1,0,1
2080_9356_83b40e63a09328538761dcf1b64e3b00,2.0,0.040686156982194,1.5558938060813547,41.279596243540574,0.25,0.9519955648316272,0,1,0,1
2081_9375_499bbe4fd9eaffe7b0ad6a6610d604a9,2.0,0.0901284176260763,0.5026221957942762,34.0132577872113,0.25,0.3977023617674907,0,0,1,1
2081_9375_5084f3672df4a8da0f439e66ce2e2e90,3.0,0.1031004094160616,1.2544398384565452,39.631201817957326,0.25,4.376865314112769,1,1,0,1
2081_9376_2627ea37ae1fe20cab01310affd3556f,2.0,0.0579273980006132,0.5018186821252443,32.679110669324125,0.25,0.5001511135035092,0,1,1,1
2081_9376_6cfab487a8311376e05ecde6e4f809a3,4.0,0.115636431691144,0.5305252430480725,36.09264017003525,0.25,0.65459915333324,1,1,0,1
2081_9376_d4f857f8298a63a3c7fe6ba2eb6d8760,3.0,0.1024682371995863,0.9429807230098156,39.52834047658072,0.25,2.1103630844089727,1,1,0,1
2081_9376_e546d368d81439fddb4182fe01708846,2.0,0.0571915548751698,0.5586720064041375,37.1810335331239,0.25,0.6476521773470773,0,1,0,1
2081_9377_0509f04e2cd4c5379fbc7e88eb0e6aef,3.0,0.1024407591697141,1.0602895578300613,39.562957780080175,0.25,2.510742869642045,1,1,0,1
2081_9377_44c3d489ece163a87d7140dea46f3faa,2.0,0.0570557337173029,0.6050318021319988,37.05852369496468,0.25,0.8726310514741475,0,1,0,1
2081_9377_63dc1eb055ecb6834ff9de2b80e336ef,3.0,0.1215508105489006,0.8567872139063277,35.69713058474575,0.25,0.723109280897511,1,1,0,1
2081_9377_a691e711162f930576b5e1b2a21086bc,2.0,0.1161859988448782,0.5941509949476306,33.982501082145795,0.25,0.5576746273371905,0,1,0,1
2081_9378_3526eff23b0b0026a81c9cd51e59a54c,4.0,0.1156139628771893,0.5922785173138825,35.61836722896055,0.25,0.7456999181045428,1,1,0,1
2081_9378_7196f1d628f9dca0f2cd7fe1629aeb32,3.0,0.1026298170274312,1.1329887803418346,39.53193134202768,0.25,3.3458772831492958,1,1,0,1
2081_9378_859dcdba018550fb161dfc0360aec286,4.0,0.1121202716027914,0.3191931613774876,32.28619965383885,0.25,1.6034392681386738,1,1,0,1
2081_9378_a7f1c4447102ff64486da7cb869705e7,2.0,0.115108552994836,0.6651077249043713,36.81203081830012,0.25,0.5558273469408349,0,1,0,1
2081_9381_ad49ab7909ed97798f31894498902bbc,3.0,0.1215029297664494,0.8428335930733831,35.01941957727107,0.25,0.7084621588389082,1,1,0,1
2081_9381_bbf5f2945f61445875e7b206ea0391dc,3.0,0.1026298170274312,1.2735613730117137,39.169773661751,0.25,5.405496166812051,1,1,0,1
2082_9383_24d63d7976fc1d1d89f3a57e124f8257,3.0,0.073634908,0.651048066,44.88070268,1.0,3.293580622,0,1,0,1
2082_9383_70610f8014493b689fbd0d41ba34ebbb,3.0,0.138849481,1.374387867,52.29102198,3.75,1.673529943,0,1,0,0
2082_9383_d2677500fd2cf52397d653bde4c14c98,3.0,0.099555238,0.55729082,36.12841258,2.0,1.394740959,0,1,0,1
2082_9383_d99478dc350f49cdd4b5218e30be6693,4.0,0.11199681,0.526677314,47.84496885,4.75,1.667990584,0,0,0,1
2082_9383_da5bdf69f6effb6c0c49f2aaa0f43eac,2.0,0.043999462,0.834434984,54.59860917,0.25,1.737785069,0,1,0,0
2082_9384_20723d26d2d2925d368b217bc532f1b8,3.0,0.113278798,0.678188372,36.14593901,2.0,1.584040301,0,1,0,0
2082_9384_29c45de73d136d3389a3f507231221ff,4.0,0.133674,0.504631774,47.89728937,5.0,1.727594639,0,0,0,0
2082_9384_735822bbd0dc4031570f9b66f6405efc,3.0,0.138842008,1.458091557,52.33684491,3.75,1.752410352,0,1,0,0
2082_9384_cfa1770697f744f08c838c3e9a50a21d,3.0,0.085558764,0.570066098,44.91269995,1.0,3.084451703,0,1,0,0
2082_9385_2e8f135f7b1500fb335c01814b6d7f8a,3.0,0.125861041,0.865587739,50.08460474,2.0,1.744037514,0,1,0,0
2082_9385_8358027cab2ed013efc53b4867a506ce,4.0,0.134321497,0.680618951,47.8184664,5.0,1.722804377,0,0,0,0
2083_14758_44baaefc1f4654eaa855a93d81ad88dc,1.0,0.137712555,0.848967025,47.30059701,1.25,2.874987397,0,1,0,1
2083_14758_4b84cf36c240c9c0a78323c0d0c45425,4.0,0.105303134,0.894261292,50.20987221,0.75,1.424598606,0,1,0,1
2083_14758_ed6e07cfe309624bcb9fcf84681760b0,5.0,0.144200698,0.348465381,51.13208052,7.25,1.449121017,0,1,0,0
2083_14759_450580076a0f9ba45f8646fe8f18bf73,2.0,0.125075741,0.466559132,38.85324024,3.0,1.72547143,0,1,0,1
2083_14759_473fb4d39ab048f44e5b8856d8691417,3.0,0.124516567,0.760157137,49.90096621,4.0,1.430960392,0,1,0,1
2083_14759_9702a67cfe1e0cdb8f01ba79fc36fbb0,2.0,0.108991512,0.951346532,46.88410291,1.25,2.110016849,0,1,0,1
2083_14759_ab2da7e93b798ae94747ae831880a65c,2.0,0.140998796,0.688493432,51.38144185,1.25,1.80277634,0,1,0,1
2083_14761_8425df22dcc20b558d22dd96c713eb02,2.0,0.106159615,1.09700649,46.47607597,1.0,2.308558994,0,1,0,1
2083_14761_8d727b3e539d63b7ffb5260c523b4160,2.0,0.112584874,0.716364343,48.18765611,2.0,2.285704056,0,1,0,1
2083_14761_9efe0e25f488d4ba42881655c7c786cd,2.0,0.134423403,0.878159703,50.88175606,1.5,2.313530817,0,1,0,1
2083_14761_dcf1faf3fa6c707bf7479104a4a6526c,3.0,0.123051653,1.012814597,49.54055412,0.75,1.510339947,0,1,0,1
2083_14762_6fed761681c42feeb639c5ce6951ac7f,3.0,0.134842765,1.304120245,48.39861906,0.75,2.260374887,0,1,0,0
2083_9389_658badcdba1ce6a0920a0066352aa0ce,2.0,0.137095759,1.122670928,50.167735,1.25,2.846137458,0,1,0,1
2083_9389_bc9bdf55a42db30cb6048464dcf2eaf1,2.0,0.103949784,1.386117063,45.95401403,1.0,3.954690369,0,1,1,1
2083_9389_cc9e4d094c46c40bb7efb06312755083,3.0,0.128395313,1.42051356,49.02216934,0.75,1.759347263,0,1,0,1
2083_9389_d8ec9d56505ad7f9b79ab6aab616859f,2.0,0.113345965,1.110806525,47.53649567,2.25,2.924226928,0,1,0,1
2084_9390_72a19d28a2e82dbadbe68bf1b60bb0a9,5.0,0.14196123,0.0490106,64.06016673,6.75,0.508715232,1,1,0,1
2084_9391_93c8f434cfa01a8be1b780229becee62,5.0,0.196283086,0.305398151,64.41476259,7.0,0.894881831,1,1,0,1
2084_9393_bdc3d29a288074fe4990dc8d9372fda6,5.0,0.196283086,0.613716336,64.03784423,7.0,0.88372411,1,1,0,1
2084_9394_06dea4a6de38da750115fffcf9470ec3,5.0,0.2106105,0.349043238,63.46017951,7.0,0.567511693,1,1,1,1
2084_9395_01519fe33d6d1368093c7bb7fe52ae8d,4.0,0.226376756,0.229146976,62.81324761,5.25,0.891691594,1,1,0,0
2084_9395_bb54f22ad80d7a84ac3bab626cf5879d,3.0,0.182274858,0.520802645,60.45754255,1.5,2.006194903,1,1,0,0
2084_9395_fda55f5f476ba5d11c576679df6203ce,2.0,0.06357417,0.305807947,50.42947838,0.25,0.216869406,0,1,0,0
2087_9403_0d5cb65bbc2a17bf92d77bfbee0df9a2,3.0,0.086357902,0.495250507,62.3906107,1.75,1.793254866,0,1,0,1
2087_9403_2468fe20c6c47b7be48f4b63bbd5d581,3.0,0.093306265,0.374768628,62.21586009,1.75,1.263452717,0,1,0,1
2087_9403_27ad12b2270c6bb9375dfbec35d20d94,3.0,0.100140512,0.675195892,63.86476112,2.25,1.79873585,0,1,0,1
2087_9403_53cbdf846a3f48889f60ed1f595755aa,2.0,0.249659999,1.210125059,64.2981694,3.25,0.875954271,0,1,0,0
2087_9403_c8caba0d518f7ae1d2a8fc4a1f57e570,3.0,0.185564877,0.780476458,64.10962996,2.75,0.450779719,1,1,0,1
2087_9403_d15a042c9841df3b0f6c7e18a0a6094e,3.0,0.093731961,0.451585731,63.7721405,1.75,1.679932935,0,1,0,1
2087_9403_f45cff45ff79cc1268b5bc743427ea5d,1.0,0.176777102,0.671947258,63.89233052,1.0,2.421535376,0,1,0,1
2087_9404_1392f859807550a113edd848c4c87364,2.0,0.122043793,0.705835949,63.70607002,1.0,2.744550208,0,1,0,1
2087_9404_1c40a5015a6b80b93250039a49463e91,2.0,0.253428221,1.176844848,64.32977365,3.0,0.888605684,0,1,0,0
2087_9404_2253164336cd217497c1c5e733408d92,2.0,0.110536779,0.52581799,61.52418634,1.75,2.112068257,0,1,0,1
2087_9404_50ef5a07f140bf42a62c6a2d40011892,2.0,0.117523665,1.123799073,64.14774415,3.25,2.476079911,0,1,0,1
2087_9404_6e119f760339873f8b470f8974e126fe,2.0,0.243227013,0.35662744,61.54249204,3.25,0.354320061,1,1,0,1
2087_9404_798b027120e5be72bd01f8838f4e757b,2.0,0.123445182,0.537790244,63.76183877,1.75,1.747287058,0,1,0,1
2087_9404_aa3efbaf321190a3b20c1383718f17ff,2.0,0.110334222,0.539375008,62.51635152,1.75,2.170193495,0,1,0,1
2087_9404_cda66a4b1f3883a9d109f301274ef982,2.0,0.119014336,1.186470248,64.10955671,0.75,2.407252573,0,1,0,1
2087_9406_39c841329129fd76b64c447f9cbd8c44,3.0,0.07853927,0.322264941,60.0978522,2.75,1.603890329,0,1,0,1
2087_9406_7e88cd144dfe0a2ec95e2ce4bee15a4f,3.0,0.085147774,0.793787747,64.76689209,2.5,2.053531009,0,1,0,1
2087_9406_b9b631314f845ad6baf33bee2289a8fa,3.0,0.092474779,0.362907995,63.51033591,1.75,0.98761781,0,1,0,1
2087_9406_d8f3e0e334c23dce4fd84cf0a59610ea,3.0,0.081630591,0.31020628,58.91175823,3.25,1.80428745,0,1,0,1
2087_9406_e23c71995826a4d47a044ea97199ed97,3.0,0.086353025,0.345293029,61.0209523,2.75,1.82727349,0,1,0,1
2087_9406_e448ec3b136dabd1d6818f9626dd27a8,3.0,0.119146239,0.760753561,64.13232732,4.0,1.613799951,1,1,0,1
2087_9545_03caa845fff44177bb843f1974700cff,3.0,0.085844974,0.89247342,62.24088206,1.75,2.234171192,0,1,0,1
2087_9545_1aee3967fb521fe78a7ffb6b143e439f,2.0,0.111947941,0.734231709,62.50329209,1.75,1.537446671,0,1,0,1
2087_9545_43dd2dd9a4d29c8924a41e081c3f46c2,2.0,0.110536777,0.718996321,61.78252772,1.75,2.193627043,0,1,0,1
2087_9545_5a40b79d6e1417d5aeaa4a1494d2ad74,2.0,0.117523665,0.942923283,64.05116366,3.25,2.897485051,0,1,0,1
2087_9545_a6aa8f88ef9050db37655305cadc8f6f,2.0,0.123445181,0.865977409,63.68447766,1.75,1.908742999,0,1,0,1
2087_9545_a86276a65b550e5df13ac671eaa6ea00,2.0,0.243227014,0.317004282,61.09535651,3.25,0.381696468,1,1,0,1
2087_9545_f1d452ed4b594e9e978a800d5b7356bb,1.0,0.173550047,1.049081157,63.81184336,1.0,2.909564892,0,1,0,1
2088_9408_219ec7571ee27efde247aa8f5bc04ede,2.0,0.134227401,0.403816515,54.95619621,2.75,1.220166407,0,1,0,1
2088_9408_22829442469fb589bc5683b11156a314,3.0,0.108473916,0.358456378,50.77737781,1.5,1.353768277,1,1,0,1
2088_9408_fd05aee91be8e130a1b296177899d098,3.0,0.186457108,0.590266928,53.24848767,3.75,0.518100684,1,1,0,1
2088_9409_975975a89c01bbbbd7d569956bf8d2fb,2.0,0.134227401,0.553634269,53.90641903,2.75,1.224442073,0,1,0,1
2088_9409_a0c46d843576129619244aa1df8b3381,3.0,0.186457108,1.057697813,52.52339568,3.75,0.543855542,1,1,1,1
2088_9410_1201c5df6c3bbbc17d77556d976dc8a6,3.0,0.186457108,1.558853737,51.74560572,3.75,2.707421251,1,1,0,1
2088_9410_44b502eb3ba43b0964b4f47a28053c57,2.0,0.134227401,0.698604198,52.90333079,2.75,1.224442073,0,1,0,1
2088_9410_a1ac7784f82c9788e9cf8b7c745c22c1,3.0,0.108473916,0.441142362,48.651683,1.5,1.408977782,1,1,0,1
2088_9420_0267408f26b0d630f252fc151fe6ad26,2.0,0.13754858,0.187776291,55.14546807,2.75,1.154387732,0,1,0,0
2088_9420_34e105e17d74fd43e50ec145d526661b,3.0,0.078665882,0.317399511,51.61987228,1.75,1.277215454,1,1,0,1
2088_9420_477b49688666b3a6dd3f618e24a55679,3.0,0.149210893,0.331853259,53.25269373,4.0,0.301313352,1,1,0,1
2088_9498_7248f2225cacf45126b793ab560f6877,3.0,0.186962614,0.423062362,53.66817855,3.75,0.491422061,1,1,0,1
2088_9498_f5d0420ce6ea46ae548d6cf947c515f4,3.0,0.107400789,0.317083772,52.31668503,1.25,1.28552016,1,1,0,1
2089_46507_322058304999a1646d925f25f5871ee1,1.0,0.079352563,0.167143002,62.0266124,0.25,0.198595328,0,0,0,1
2089_46507_35ed05bde36b2449b5bb083a24d583dc,1.0,0.114591746,0.162355066,63.20213039,0.25,0.976034618,0,1,0,1
2089_46507_3cd9acd78ba15d8caa62a7088a118082,4.0,0.131581116,0.116167568,63.20800768,0.25,1.887819837,1,1,0,1
2089_46507_b5baa5e1840409b2c9b51078ad0e765a,1.0,0.103293105,0.136804095,62.02675719,0.25,0.172176996,0,0,0,1
2089_46509_0a1693417e452f68fafcb9a0b561e63d,3.0,0.156702624,1.002333592,58.14718223,3.0,1.83488611,1,0,0,1
2089_46509_0cf1b7e3b74ce46c8fee4918bb322b8a,2.0,0.154507925,0.256319444,61.0903143,6.75,6.46835323,0,0,0,1
2089_46509_3489a50e461388759403283231598a1f,3.0,0.16019556,1.249421423,48.56646225,2.5,2.325004877,1,1,0,1
2089_46509_86329bee8406628e147e9381b488d1f6,4.0,0.124852705,0.443448894,53.46660138,0.25,1.440452433,1,1,0,1
2089_46509_98da2fe398e52083dd74c134d893414d,3.0,0.159619917,0.959544764,58.07092002,2.25,1.866342985,1,0,0,1
2089_46509_b3c41a7e6ef9997d5be7a8f85df44def,4.0,0.134361636,0.56328865,54.93833735,0.25,4.417356658,1,1,0,1
2089_46509_f4163d6e06480defba6d5b03d29195b1,5.0,0.178481429,1.213454214,60.85561509,0.25,2.374024984,1,1,0,1
2089_46510_097dd071ae98a3cffb89d4d877808d5a,4.0,0.133280941,0.37787565,54.89473351,0.25,2.204243933,1,1,0,1
2089_46510_75db51b3cc5cb5fe8d3f4bd67f7ffc4c,2.0,0.156329264,0.208472284,61.25163826,6.75,0.760019788,0,0,0,1
2089_46510_770631eb2d75c0fc730167e058523dd1,3.0,0.16040419,0.281693733,58.21919905,2.25,1.738263902,1,0,0,1
2089_46511_0009b788b61b7727e567aea59388e853,2.0,0.15780144,0.360588974,62.65027877,0.25,1.372023058,0,0,0,1
2089_46511_067bdd811e5fb2c4cd018d0dd015923e,3.0,0.158458894,0.229058101,58.29733512,3.0,1.951086382,1,1,0,1
2089_46511_0adb78626402530e9a5bdf193e559ac7,3.0,0.104317214,0.7956777,63.06187332,0.25,0.267668493,0,0,0,1
2089_46511_18c7959f2c28e7ce8734ae6cab58a6a7,3.0,0.150083018,0.182434287,59.84417188,2.25,1.649098487,1,1,0,1
2089_46511_2461a83398fea4f058c27bdf817ddf9b,3.0,0.156317472,0.25218372,58.31944269,2.25,1.793711465,1,0,0,1
2089_46511_28917780c634e4672679d654361b8177,4.0,0.129038544,0.821830012,63.22258232,0.25,2.734053693,1,1,0,1
2089_46511_709f4ac41d594bef14ec038e0443add6,3.0,0.153105582,0.431543802,49.89968572,2.5,2.871703861,1,0,0,1
2089_46511_77a24022752b9759b20b5a715b96a54f,4.0,0.126916686,0.417594729,55.09320027,0.25,0.319303537,1,0,0,1
2089_46511_bc1fbac4a6dd1e2921ddc8a67ec90b7a,3.0,0.103580537,0.410876998,61.95805413,0.25,0.156504872,1,0,0,1
2089_46511_c795e39f39b7cd2c81b89b731e3ad1f2,4.0,0.129658619,0.70486809,61.57627517,0.25,0.160398878,1,1,0,1
